id,file_name,width,height,file_size (KB),#instances,#categories,shooting angle,complete or partial,color
3566,003566.jpg,1000,674,561,4,2,front,partial,white
3567,003567.jpg,667,1000,752,2,1,side,partial,green
3568,003568.jpg,1000,750,785,1,1,side,partial,red
3569,003569.jpg,1000,750,555,4,2,side,partial,gray
3570,003570.jpg,1000,667,426,1,1,side,partial,black
3571,003571.jpg,750,1000,838,2,2,front,partial,champagne
3572,003572.jpg,1000,668,774,5,3,side,partial,silver
3573,003573.jpg,1000,667,694,2,1,N/A,partial,black
3574,003574.jpg,1000,667,678,1,1,rear,partial,red
3575,003575.jpg,1000,667,512,2,2,N/A,partial,white
3576,003576.jpg,1000,667,601,1,1,side,partial,gray
3577,003577.jpg,1000,668,533,2,1,rear,partial,gray
3578,003578.jpg,1000,668,615,4,2,side,partial,champagne
3579,003579.jpg,1000,750,654,2,1,side,partial,gray
3580,003580.jpg,1000,662,856,6,2,side,partial,blue
3581,003581.jpg,1000,750,816,3,2,side,partial,gray
3582,003582.jpg,1000,667,637,5,2,side,partial,silver
3583,003583.jpg,1000,667,659,2,1,side,partial,red
3584,003584.jpg,1000,667,648,2,1,side,partial,red
3585,003585.jpg,1000,666,920,4,3,side,partial,black
3586,003586.jpg,1000,667,982,2,1,side,partial,black
3587,003587.jpg,1000,750,648,3,3,side,partial,champagne
3588,003588.jpg,1000,750,542,2,1,rear,partial,white
3589,003589.jpg,1000,667,599,2,1,rear,partial,gray
3590,003590.jpg,1000,750,615,3,1,N/A,partial,yellow
3591,003591.jpg,750,1000,724,1,1,side,partial,white
3592,003592.jpg,1000,666,805,3,2,side,partial,red
3593,003593.jpg,1000,664,627,2,2,side,partial,silver
3594,003594.jpg,1000,486,477,2,1,side,partial,red
3595,003595.jpg,1000,727,812,2,1,N/A,partial,red
3596,003596.jpg,1000,664,839,3,3,side,partial,red
3597,003597.jpg,1000,667,681,2,1,side,partial,red
3598,003598.jpg,1000,667,649,2,1,side,partial,red
3599,003599.jpg,1000,750,757,2,1,side,partial,white
3600,003600.jpg,1000,667,532,5,3,side,partial,white
3601,003601.jpg,1000,667,657,1,1,side,partial,silver
3602,003602.jpg,1000,539,605,2,2,side,partial,white
3603,003603.jpg,750,1000,877,1,1,side,partial,red
3604,003604.jpg,1000,667,647,2,1,side,partial,gray
3605,003605.jpg,1000,667,748,2,1,side,partial,gray
3606,003606.jpg,1000,747,702,3,2,side,partial,black
3607,003607.jpg,1000,698,556,2,2,rear,partial,black
3608,003608.jpg,1000,707,680,2,1,side,partial,white
3609,003609.jpg,1000,667,655,1,1,side,partial,gray
3610,003610.jpg,1000,563,564,3,2,side,partial,gray
3611,003611.jpg,1000,668,703,2,1,side,partial,gray
3612,003612.jpg,1000,750,561,4,1,side,partial,gray
3613,003613.jpg,750,1000,683,1,1,front,partial,silver
3614,003614.jpg,1000,667,736,3,2,N/A,partial,gray
3615,003615.jpg,667,1000,818,2,1,front,partial,red
3616,003616.jpg,1000,667,545,3,2,side,partial,gray
3617,003617.jpg,1000,667,432,1,1,side,partial,gray
3618,003618.jpg,1000,665,771,1,1,side,partial,silver
3619,003619.jpg,1000,664,542,2,1,N/A,partial,red
3620,003620.jpg,1000,667,403,2,1,front,partial,white
3621,003621.jpg,1000,563,437,1,1,N/A,partial,gray
3622,003622.jpg,667,1000,796,1,1,N/A,partial,red
3623,003623.jpg,1000,667,711,1,1,side,partial,silver
3624,003624.jpg,1000,675,646,3,2,side,partial,white
3625,003625.jpg,1000,667,512,1,1,side,partial,white
3626,003626.jpg,1000,667,444,1,1,side,partial,gray
3627,003627.jpg,1000,667,629,2,1,side,partial,white
3628,003628.jpg,1000,667,462,1,1,side,partial,gray
3629,003629.jpg,1000,636,839,1,1,side,partial,pink
3630,003630.jpg,1000,667,719,1,1,side,partial,gray
3631,003631.jpg,1000,662,640,2,2,side,partial,silver
3632,003632.jpg,1000,667,514,1,1,side,partial,blue
3633,003633.jpg,1000,667,606,1,1,side,partial,red
3634,003634.jpg,1000,667,546,1,1,side,partial,red
3635,003635.jpg,1000,662,640,2,1,side,partial,white
3636,003636.jpg,1000,750,923,1,1,N/A,partial,red
3637,003637.jpg,1000,667,699,2,2,side,partial,gray
3638,003638.jpg,1000,667,741,4,1,side,partial,red
3639,003639.jpg,1000,667,941,1,1,side,partial,red
3640,003640.jpg,1000,633,412,1,1,side,partial,white
3641,003641.jpg,1000,563,568,2,2,side,partial,red
3642,003642.jpg,1000,750,1164,2,1,side,partial,red
3643,003643.jpg,1000,667,596,1,1,N/A,partial,gray
3644,003644.jpg,1000,750,1034,1,1,front,partial,black
3645,003645.jpg,1000,750,747,1,1,side,partial,red
3646,003646.jpg,1000,667,537,4,2,side,partial,black
3647,003647.jpg,1000,667,826,2,2,side,partial,blue
3648,003648.jpg,1000,667,594,1,1,rear,partial,gray
3649,003649.jpg,1000,704,773,2,1,side,partial,white
3650,003650.jpg,1000,667,529,2,1,front,partial,white
3651,003651.jpg,1000,750,771,1,1,side,partial,red
3652,003652.jpg,1000,750,682,2,1,side,partial,gray
3653,003653.jpg,1000,667,935,3,2,side,partial,gray
3654,003654.jpg,1000,777,1045,2,2,side,partial,gray
3655,003655.jpg,1000,662,551,1,1,N/A,partial,black
3656,003656.jpg,1000,662,615,1,1,side,partial,black
3657,003657.jpg,1000,750,697,1,1,side,partial,white
3658,003658.jpg,1000,750,781,2,1,front,partial,silver
3659,003659.jpg,1000,750,949,1,1,rear,partial,white
3660,003660.jpg,1000,750,692,2,1,side,partial,gray
3661,003661.jpg,1000,667,703,4,1,side,partial,gray
3662,003662.jpg,1000,667,722,1,1,side,partial,black
3663,003663.jpg,1000,652,638,2,2,side,partial,black
3664,003664.jpg,1000,1000,1069,1,1,front,partial,red
3665,003665.jpg,1000,750,1253,2,1,side,partial,black
3666,003666.jpg,1000,750,1406,1,1,side,partial,black
3667,003667.jpg,1000,750,570,2,1,side,partial,white
3668,003668.jpg,1000,667,576,1,1,rear,partial,gray
3669,003669.jpg,1000,563,539,1,1,rear,partial,silver
3670,003670.jpg,1000,644,526,1,1,N/A,partial,silver
3671,003671.jpg,1000,751,800,1,1,N/A,partial,blue
3672,003672.jpg,1000,667,669,2,1,side,partial,blue
3673,003673.jpg,1000,667,688,2,1,front,partial,gray
3674,003674.jpg,1000,667,722,1,1,side,partial,gray
3675,003675.jpg,1000,667,617,1,1,side,partial,gray
3676,003676.jpg,1000,750,971,4,1,side,partial,blue
3677,003677.jpg,1000,750,529,3,2,side,partial,gray
3678,003678.jpg,1000,667,629,1,1,N/A,partial,silver
3679,003679.jpg,1000,678,778,2,1,N/A,partial,red
3680,003680.jpg,1000,1000,793,1,1,N/A,partial,black
3681,003681.jpg,1000,667,563,1,1,side,partial,black
3682,003682.jpg,1000,667,623,1,1,N/A,partial,red
3683,003683.jpg,1000,563,770,1,1,front,partial,silver
3684,003684.jpg,667,1000,968,2,1,side,partial,black
3685,003685.jpg,1000,658,437,4,1,side,partial,black
3686,003686.jpg,750,1000,711,2,2,rear,partial,silver
3687,003687.jpg,800,1000,510,1,1,N/A,partial,mixture
3688,003688.jpg,1000,750,785,1,1,rear,partial,champagne
3689,003689.jpg,1000,667,762,1,1,rear,complete,silver
3690,003690.jpg,1000,667,174,2,1,side,complete,silver
3691,003691.jpg,1000,750,977,3,2,rear,partial,blue
3692,003692.jpg,1000,706,700,1,1,side,partial,gray
3693,003693.jpg,1000,750,812,1,1,side,partial,gray
3694,003694.jpg,1000,664,694,1,1,side,partial,gray
3695,003695.jpg,1000,750,515,1,1,rear,partial,gray
3696,003696.jpg,750,1000,745,1,1,N/A,partial,gray
3697,003697.jpg,1000,667,537,3,2,N/A,partial,gray
3698,003698.jpg,1000,667,702,2,1,front,partial,white
3699,003699.jpg,1000,750,579,2,2,side,partial,gray
3700,003700.jpg,1000,750,834,4,1,side,partial,gray
3701,003701.jpg,1000,562,610,2,1,side,partial,white
3702,003702.jpg,1000,562,650,2,1,side,partial,white
3703,003703.jpg,1000,750,1048,1,1,N/A,partial,blue
3704,003704.jpg,667,1000,601,1,1,side,partial,gray
3705,003705.jpg,1000,667,549,1,1,side,partial,gray
3706,003706.jpg,1000,667,512,1,1,side,partial,gray
3707,003707.jpg,1000,569,432,2,1,side,partial,white
3708,003708.jpg,1000,748,658,1,1,N/A,partial,white
3709,003709.jpg,1000,748,554,1,1,rear,partial,white
3710,003710.jpg,1000,625,559,1,1,N/A,partial,white
3711,003711.jpg,1000,804,665,1,1,N/A,partial,white
3712,003712.jpg,1000,702,587,1,1,front,partial,white
3713,003713.jpg,1000,750,703,1,1,rear,partial,white
3714,003714.jpg,1000,749,860,1,1,N/A,partial,white
3715,003715.jpg,750,1000,769,2,1,front,partial,black
3716,003716.jpg,750,1000,775,3,1,front,partial,black
3717,003717.jpg,1000,650,634,2,1,rear,partial,white
3718,003718.jpg,1000,667,849,1,1,side,partial,white
3719,003719.jpg,1000,750,580,4,1,side,partial,black
3720,003720.jpg,1000,667,885,1,1,front,partial,red
3721,003721.jpg,1000,750,877,1,1,N/A,partial,N/A
3722,003722.jpg,1000,750,858,1,1,N/A,partial,N/A
3723,003723.jpg,1000,750,908,1,1,front,partial,gray
3724,003724.jpg,1000,680,805,2,1,side,partial,gray
3725,003725.jpg,1000,993,1214,2,2,side,partial,white
3726,003726.jpg,1000,562,615,2,1,side,partial,white
3727,003727.jpg,1000,750,1048,1,1,front,partial,N/A
3728,003728.jpg,1000,750,1036,1,1,front,partial,red
3729,003729.jpg,1000,667,968,1,1,front,partial,white
3730,003730.jpg,1000,667,1139,1,1,front,partial,N/A
3731,003731.jpg,1000,692,594,1,1,front,partial,N/A
3732,003732.jpg,1000,667,714,3,3,front,partial,gray
3733,003733.jpg,750,1000,973,7,4,front,partial,black
3734,003734.jpg,1000,667,747,4,4,side,partial,gray
3735,003735.jpg,1000,667,544,4,3,rear,complete,black
3736,003736.jpg,1000,667,581,3,1,side,partial,gray
3737,003737.jpg,750,1000,763,1,1,side,partial,green
3738,003738.jpg,1000,667,577,5,2,N/A,partial,white
3739,003739.jpg,1000,667,949,6,5,front,complete,black
3740,003740.jpg,1000,667,770,4,3,side,partial,black
3741,003741.jpg,1000,667,755,5,4,front,partial,black
3742,003742.jpg,1000,563,587,2,2,rear,partial,black
3743,003743.jpg,1000,654,1023,4,2,side,partial,blue
3744,003744.jpg,1000,563,797,3,2,side,partial,blue
3745,003745.jpg,1000,667,897,1,1,front,partial,blue
3746,003746.jpg,1000,723,824,2,2,front,partial,black
3747,003747.jpg,1000,667,424,1,1,rear,partial,black
3748,003748.jpg,1000,667,894,1,1,rear,partial,white
3749,003749.jpg,1000,667,874,1,1,rear,partial,white
3750,003750.jpg,1000,668,910,2,2,front,partial,red
3751,003751.jpg,1000,748,873,3,2,N/A,partial,black
3752,003752.jpg,1000,667,574,3,3,front,partial,gray
3753,003753.jpg,1000,667,928,1,1,inside,partial,N/A
3754,003754.jpg,1000,667,1141,1,1,inside,partial,N/A
3755,003755.jpg,1000,621,924,1,1,inside,partial,N/A
3756,003756.jpg,1000,667,801,3,3,front,partial,white
3757,003757.jpg,1000,667,796,2,1,rear,partial,gray
3758,003758.jpg,1000,667,765,2,1,rear,partial,gray
3759,003759.jpg,1000,837,736,1,1,rear,partial,gray
3760,003760.jpg,1000,649,876,2,1,front,partial,red
3761,003761.jpg,1000,667,863,5,3,rear,partial,black
3762,003762.jpg,750,1000,1123,1,1,front,partial,N/A
3763,003763.jpg,1000,667,982,1,1,side,partial,blue
3764,003764.jpg,1000,667,804,3,3,front,partial,blue
3765,003765.jpg,1000,667,859,1,1,front,partial,white
3766,003766.jpg,1000,1000,1412,4,2,front,partial,black
3767,003767.jpg,1000,671,1195,1,1,front,partial,N/A
3768,003768.jpg,1000,668,877,1,1,front,partial,N/A
3769,003769.jpg,1000,750,963,1,1,front,partial,N/A
3770,003770.jpg,1000,667,710,1,1,front,partial,N/A
3771,003771.jpg,1000,667,991,1,1,N/A,partial,N/A
3772,003772.jpg,1000,668,1011,1,1,inside,partial,N/A
3773,003773.jpg,1000,668,1110,2,2,front,partial,gray
3774,003774.jpg,1000,626,876,1,1,side,partial,champagne
3775,003775.jpg,1000,667,829,1,1,front,partial,N/A
3776,003776.jpg,1000,750,935,1,1,side,partial,red
3777,003777.jpg,1000,667,777,1,1,front,partial,N/A
3778,003778.jpg,1000,667,788,3,3,front,partial,gray
3779,003779.jpg,1000,668,646,3,3,front,partial,champagne
3780,003780.jpg,1000,667,752,3,3,front,partial,black
3781,003781.jpg,1000,667,876,1,1,rear,partial,mixture
3782,003782.jpg,1000,664,790,1,1,side,partial,N/A
3783,003783.jpg,667,1000,906,1,1,front,partial,white
3784,003784.jpg,1000,667,730,2,2,rear,partial,gray
3785,003785.jpg,1000,563,690,1,1,rear,partial,red
3786,003786.jpg,1000,667,962,1,1,rear,partial,blue
3787,003787.jpg,1000,787,947,2,2,front,partial,green
3788,003788.jpg,1000,667,1015,1,1,side,partial,black
3789,003789.jpg,1000,667,568,1,1,rear,partial,white
3790,003790.jpg,1000,667,688,1,1,N/A,partial,N/A
3791,003791.jpg,1000,750,1037,1,1,front,partial,N/A
3792,003792.jpg,1000,563,1018,1,1,front,partial,blue
3793,003793.jpg,1000,667,1269,2,2,front,partial,blue
3794,003794.jpg,1000,667,1156,2,2,front,partial,black
3795,003795.jpg,1000,667,949,1,1,front,partial,N/A
3796,003796.jpg,1000,667,744,1,1,front,partial,N/A
3797,003797.jpg,1000,674,1226,1,1,front,partial,N/A
3798,003798.jpg,1000,655,808,1,1,N/A,partial,N/A
3799,003799.jpg,1000,667,1132,1,1,N/A,partial,N/A
3800,003800.jpg,1000,667,607,1,1,front,partial,N/A
3801,003801.jpg,1000,667,861,1,1,front,partial,N/A
3802,003802.jpg,1000,667,1020,1,1,front,partial,white
3803,003803.jpg,1000,667,834,1,1,front,partial,N/A
3804,003804.jpg,1000,667,925,1,1,front,partial,white
3805,003805.jpg,1000,667,765,1,1,front,partial,N/A
3806,003806.jpg,1000,667,716,3,2,front,partial,black
3807,003807.jpg,1000,667,623,1,1,front,partial,black
3808,003808.jpg,1000,667,770,1,1,front,partial,N/A
3809,003809.jpg,1000,667,849,2,1,front,partial,pink
3810,003810.jpg,1000,667,817,2,1,front,partial,pink
3811,003811.jpg,1000,750,998,1,1,front,partial,N/A
3812,003812.jpg,1000,681,647,1,1,front,partial,white
3813,003813.jpg,1000,527,351,1,1,front,partial,gray
3814,003814.jpg,1000,667,892,1,1,front,partial,N/A
3815,003815.jpg,1000,667,950,6,3,front,partial,black
3816,003816.jpg,1000,667,936,4,2,front,partial,black
3817,003817.jpg,1000,751,871,1,1,front,partial,N/A
3818,003818.jpg,1000,665,803,2,2,rear,partial,gray
3819,003819.jpg,1000,568,558,1,1,side,partial,silver
3820,003820.jpg,1000,667,847,3,2,rear,complete,black
3821,003821.jpg,1000,667,587,2,2,side,partial,white
3822,003822.jpg,1000,667,769,5,2,front,partial,white
3823,003823.jpg,1000,667,706,1,1,front,partial,N/A
3824,003824.jpg,1000,667,868,5,1,front,complete,black
3825,003825.jpg,1000,667,642,4,3,side,partial,silver
3826,003826.jpg,1000,668,524,3,1,side,partial,white
3827,003827.jpg,750,1000,997,5,3,front,partial,white
3828,003828.jpg,1000,750,1076,1,1,front,partial,N/A
3829,003829.jpg,1000,750,884,4,2,side,complete,white
3830,003830.jpg,1000,668,594,2,2,front,partial,white
3831,003831.jpg,1000,667,873,3,2,N/A,partial,gray
3832,003832.jpg,1000,667,867,5,2,side,partial,silver
3833,003833.jpg,1000,667,1016,3,2,N/A,partial,pink
3834,003834.jpg,1000,667,455,4,1,side,partial,white
3835,003835.jpg,662,1000,549,3,2,front,partial,white
3836,003836.jpg,1000,667,762,3,2,front,partial,gray
3837,003837.jpg,1000,667,786,5,3,front,partial,gray
3838,003838.jpg,1000,978,992,3,2,front,partial,silver
3839,003839.jpg,1000,750,689,2,1,front,partial,silver
3840,003840.jpg,1000,750,416,1,1,side,partial,white
3841,003841.jpg,1000,750,521,1,1,side,partial,white
3842,003842.jpg,1000,750,455,2,1,side,partial,white
3843,003843.jpg,1000,750,522,3,1,side,partial,white
3844,003844.jpg,1000,667,742,5,3,rear,partial,silver
3845,003845.jpg,1000,667,498,4,3,rear,partial,white
3846,003846.jpg,1000,667,643,4,4,front,complete,silver
3847,003847.jpg,1000,667,342,5,2,front,complete,gray
3848,003848.jpg,1000,667,902,3,3,front,partial,black
3849,003849.jpg,1000,667,1056,4,2,front,partial,blue
3850,003850.jpg,1000,708,598,1,1,rear,partial,white
3851,003851.jpg,1000,667,724,1,1,rear,partial,silver
3852,003852.jpg,1000,667,810,3,3,rear,partial,silver
3853,003853.jpg,1000,665,789,2,2,rear,complete,white
3854,003854.jpg,1000,667,946,1,1,rear,partial,N/A
3855,003855.jpg,667,1000,964,1,1,front,partial,white
3856,003856.jpg,1000,750,1119,1,1,N/A,partial,N/A
3857,003857.jpg,1000,667,903,1,1,front,partial,N/A
3858,003858.jpg,1000,667,737,4,1,side,partial,black
3859,003859.jpg,1000,667,1146,8,2,side,partial,purple
3860,003860.jpg,1000,667,1041,2,1,front,partial,black
3861,003861.jpg,1000,750,867,2,2,front,complete,black
3862,003862.jpg,750,1000,917,2,2,rear,complete,black
3863,003863.jpg,1000,667,885,3,2,side,partial,gray
3864,003864.jpg,1000,667,874,3,2,side,partial,black
3865,003865.jpg,1000,667,833,2,1,side,partial,red
3866,003866.jpg,1000,667,587,1,1,N/A,partial,silver
3867,003867.jpg,668,1000,677,6,4,front,partial,silver
3868,003868.jpg,1000,667,942,7,4,front,partial,blue
3869,003869.jpg,1000,667,1057,5,4,front,partial,red
3870,003870.jpg,1000,669,665,1,1,side,partial,silver
3871,003871.jpg,1000,667,1050,1,1,front,partial,N/A
3872,003872.jpg,1000,534,572,2,2,front,partial,black
3873,003873.jpg,1000,750,561,2,1,front,partial,white
3874,003874.jpg,1000,558,632,1,1,front,partial,black
3875,003875.jpg,1000,667,809,1,1,front,partial,N/A
3876,003876.jpg,1000,667,730,1,1,rear,partial,white
3877,003877.jpg,1000,665,883,2,1,side,partial,white
3878,003878.jpg,1000,750,1006,1,1,rear,partial,gray
3879,003879.jpg,1000,667,755,2,2,rear,partial,gray
3880,003880.jpg,1000,750,804,1,1,side,partial,black
3881,003881.jpg,1000,563,984,1,1,side,partial,blue
3882,003882.jpg,1000,667,729,1,1,front,partial,N/A
3883,003883.jpg,1000,667,674,4,4,front,partial,blue
3884,003884.jpg,1000,750,1044,7,4,front,partial,black
3885,003885.jpg,1000,667,1349,1,1,front,partial,N/A
3886,003886.jpg,1000,750,1027,2,2,side,partial,red
3887,003887.jpg,1000,667,1109,1,1,front,partial,N/A
3888,003888.jpg,1000,694,963,5,3,side,partial,green
3889,003889.jpg,1000,751,1089,1,1,N/A,partial,N/A
3890,003890.jpg,750,1000,959,6,3,side,partial,yellow
3891,003891.jpg,1000,667,724,3,1,side,partial,silver
3892,003892.jpg,1000,750,775,6,3,side,partial,yellow
3893,003893.jpg,1000,789,688,2,1,N/A,partial,gray
3894,003894.jpg,1000,667,517,1,1,N/A,partial,gray
3895,003895.jpg,1000,667,996,1,1,side,partial,N/A
3896,003896.jpg,1000,563,1023,1,1,front,partial,N/A
3897,003897.jpg,1000,563,836,1,1,front,partial,N/A
3898,003898.jpg,1000,667,797,1,1,rear,partial,N/A
3899,003899.jpg,1000,750,592,2,1,N/A,partial,white
3900,003900.jpg,1000,667,779,1,1,rear,partial,N/A
3901,003901.jpg,1000,667,502,1,1,rear,partial,N/A
3902,003902.jpg,750,1000,772,1,1,front,partial,N/A
3903,003903.jpg,1000,667,886,1,1,front,partial,N/A
3904,003904.jpg,1000,667,846,1,1,front,partial,white
3905,003905.jpg,1000,662,956,1,1,front,partial,N/A
3906,003906.jpg,1000,667,662,1,1,front,partial,black
3907,003907.jpg,1000,750,923,2,2,rear,partial,white
3908,003908.jpg,1000,669,818,1,1,side,partial,gray
3909,003909.jpg,1000,667,407,4,2,side,partial,gray
3910,003910.jpg,1000,667,827,2,2,front,partial,yellow
3911,003911.jpg,1000,667,924,1,1,front,partial,gray
3912,003912.jpg,1000,667,579,2,2,side,partial,gray
3913,003913.jpg,1000,667,753,1,1,rear,partial,red
3914,003914.jpg,1000,667,299,1,1,front,partial,white
3915,003915.jpg,1000,667,701,1,1,rear,partial,silver
3916,003916.jpg,890,1000,1375,8,5,side,partial,red
3917,003917.jpg,1000,667,896,1,1,side,partial,blue
3918,003918.jpg,1000,664,868,1,1,front,partial,N/A
3919,003919.jpg,1000,667,554,1,1,front,partial,N/A
3920,003920.jpg,1000,666,794,1,1,front,partial,N/A
3921,003921.jpg,1000,667,680,1,1,rear,partial,black
3922,003922.jpg,1000,667,719,5,1,N/A,partial,black
3923,003923.jpg,1000,667,876,2,2,side,partial,black
3924,003924.jpg,1000,667,942,1,1,front,partial,black
3925,003925.jpg,1000,740,939,6,4,front,complete,gray
3926,003926.jpg,1000,665,780,1,1,side,partial,red
3927,003927.jpg,1000,667,665,3,3,front,partial,white
3928,003928.jpg,1000,667,644,3,2,front,partial,white
3929,003929.jpg,1000,667,580,1,1,front,partial,N/A
3930,003930.jpg,1000,602,814,1,1,front,partial,N/A
3931,003931.jpg,1000,644,950,1,1,side,partial,red
3932,003932.jpg,1000,665,962,2,2,N/A,partial,black
3933,003933.jpg,1000,664,885,1,1,front,partial,N/A
3934,003934.jpg,1000,667,1135,1,1,front,partial,white
3935,003935.jpg,1000,750,354,1,1,side,partial,white
3936,003936.jpg,1000,667,625,3,2,side,partial,white
3937,003937.jpg,1000,668,833,1,1,side,partial,silver
3938,003938.jpg,1000,667,820,2,1,side,partial,gray
3939,003939.jpg,1000,667,878,6,3,front,partial,gray
3940,003940.jpg,1000,667,832,1,1,rear,partial,N/A
3941,003941.jpg,1000,667,638,2,2,side,partial,silver
3942,003942.jpg,1000,667,710,2,2,rear,partial,silver
3943,003943.jpg,1000,667,397,4,2,side,partial,silver
3944,003944.jpg,1000,667,897,3,3,front,partial,silver
3945,003945.jpg,1000,667,805,1,1,front,partial,mixture
3946,003946.jpg,1000,667,916,3,2,side,partial,red
3947,003947.jpg,1000,676,944,1,1,front,partial,N/A
3948,003948.jpg,1000,667,842,5,3,front,partial,white
3949,003949.jpg,1000,665,959,1,1,side,partial,white
3950,003950.jpg,1000,667,715,4,3,front,complete,silver
3951,003951.jpg,667,1000,666,1,1,rear,partial,silver
3952,003952.jpg,1000,667,1344,1,1,rear,partial,N/A
3953,003953.jpg,1000,658,1068,1,1,front,partial,N/A
3954,003954.jpg,1000,665,665,1,1,side,partial,gray
3955,003955.jpg,1000,667,560,1,1,side,partial,gray
